step,eval_loss,eval_PPL
800,4.108598537743092,60.86136286993137
1600,3.7417215015739202,42.17052433725735
2400,3.6068121753633022,36.84839915019853
3200,3.5319938603788614,34.19207391641626
4000,3.485478488728404,32.638040308596594
4800,3.4523856230080128,31.575630078195296
5600,3.429135913029313,30.84997416862453
6400,3.4130756482481956,30.35847280049513
7200,3.3974961824715137,29.88916925413555
8000,3.385942619293928,29.54583006355295
8800,3.3775598853826523,29.29919043342165
9600,3.369262211024761,29.057081153366383
10400,3.36339751817286,28.88716902545514
11200,3.358417110517621,28.743656818993532
12000,3.35419262945652,28.62248590744911
12800,3.3497583381831646,28.495846453589113
13600,3.346249831840396,28.396043777103575
14400,3.3430109191685915,28.304220255541875
15200,3.3414293825626373,28.259491474530186
16000,3.3378945849835873,28.15977623290494
16800,3.335456369444728,28.091200264392153
17600,3.3345178477466106,28.06484843123574
18400,3.334762217476964,28.071707468715726
19200,3.332167111337185,27.998952852116645
20000,3.331138100475073,27.970156443953407
20800,3.3266824819147587,27.845809323153595
21600,3.3267755433917046,27.84840081587816
22400,3.3267510924488306,27.847719904545176
23200,3.325468525290489,27.81202622822237
24000,3.3251329604536295,27.80269505587258
24800,3.3233851827681065,27.75414456594702
25600,3.3212153036147356,27.693986717468203
26400,3.321794580668211,27.71003385591369
27200,3.3218186125159264,27.71069978722925
28000,3.320160334929824,27.66478583443778
28800,3.31993511877954,27.658555979432034
29600,3.3151757549494505,27.52723160663752
30400,3.319721123203635,27.65263780407078
31200,3.317450884729624,27.5899309285333
32000,3.3169964477419853,27.57739589184086
32800,3.3169938791543245,27.577325056973027
33600,3.3135276306420565,27.481900672879345
34400,3.316436203196645,27.56195013332274
35200,3.3130633421242237,27.469144103542195
36000,3.31610170006752,27.55273211657204
36800,3.3142465204000473,27.50166423286247
37600,3.311640940606594,27.43009972625505
38400,3.3137867357581854,27.489022296529352
39200,3.310852013528347,27.408467911906016
40000,3.311884354799986,27.436777414543656
40800,3.310261569917202,27.392289533816164
41600,3.308390898630023,27.341095462863553
42400,3.3099601082503796,27.38403305312396
43200,3.3100212775170803,27.385708165577306
44000,3.3106846809387207,27.403881965692456
44800,3.3070364836603403,27.304089340361397
45600,3.3068598303943872,27.299266409811306
46400,3.3069196064025164,27.300898299755584
47200,3.3070036489516497,27.303192833260198
48000,3.309142731130123,27.36165911626371
48800,3.3039475344121456,27.2198785225509
49600,3.303819241002202,27.21638661551611
50400,3.3070927429944277,27.305625493456617
51200,3.3048512525856495,27.244488740127792
52000,3.309174468740821,27.3625275237293
52800,3.302103279158473,27.169724381316264
53600,3.3026504032313824,27.184593658878526
54400,3.304043497890234,27.222490762104858
55200,3.302946200594306,27.19263597938493
56000,3.3052151314914227,27.254404238789892
56800,3.3032591305673122,27.201146701788545
57600,3.3015061523765326,27.15350545409007
58400,3.304080782458186,27.223505759833262
59200,3.301692232489586,27.15855865158996
60000,3.3051304891705513,27.25209746038807
60800,3.29800988920033,27.058735419894415
61600,3.297342451289296,27.04068141968286
62400,3.3024120684713125,27.178115397299365
63200,3.2977087181061506,27.050587337985863
64000,3.303701490163803,27.213182051847674
64800,3.299488155171275,27.09876500758149
65600,3.2992913611233234,27.093432656625833
66400,3.300354851409793,27.122261586009298
67200,3.2976973466575146,27.05027973537032
68000,3.2985287085175514,27.072777656906773
68800,3.2965057641267776,27.01806629088653
69600,3.294579977169633,26.966085319419662
70400,3.29828580096364,27.06620227334605
71200,3.2955325972288847,26.991785992759336
72000,3.2989570032805204,27.084375269217272
72800,3.2950226459652185,26.978025006398127
73600,3.296667877584696,27.02244663808623
74400,3.296563409268856,27.019623796047423
75200,3.2956763934344053,26.995667588237982
76000,3.295379215851426,26.98764627292978
76800,3.2942310124635696,26.95667674910746
77600,3.292748659849167,26.916747051110608
78400,3.2979482747614384,27.05706826245542
79200,3.2961155585944653,27.00752574857015
80000,3.2956923861056566,26.99609932452723
80800,3.2941676415503025,26.954968534009367
81600,3.292007390409708,26.89680188239728
82400,3.29009928368032,26.84552884649542
83200,3.292601490393281,26.912786019571456
84000,3.2936188858002424,26.94018089780493
84800,3.2935369592159986,26.93797387121337
85600,3.2915165163576603,26.883602180230834
86400,3.290523786097765,26.856927257543706
87200,3.2911527827382088,26.873825488469457
88000,3.2932690866291523,26.93075889285869
88800,3.2899275347590446,26.84091855179288
89600,3.291024273261428,26.870372169113715
90400,3.2909432649612427,26.868195534102895
91200,3.2918373309075832,26.892228214569272
92000,3.292655101045966,26.91422887027128
92800,3.2885947301983833,26.805168682221392
93600,3.2905592061579227,26.857878548370113
94400,3.290886204689741,26.866662471309866
95200,3.2898412216454744,26.83860192852051
96000,3.2908182945102453,26.86483801338932
96800,3.289227055385709,26.822123625483574
97600,3.2888414226472378,26.811782130635915
98400,3.2896138075739145,26.8324991467365
99200,3.287957353517413,26.788089136404196
100000,3.290280470624566,26.850393346512433
100800,3.2866063993424177,26.751924089705966
101600,3.288488259539008,26.802314870163453
102400,3.2863465901464224,26.744974596627088
103200,3.2894268166273832,26.827482181401418
104000,3.287721462547779,26.78177081333014
104800,3.287073640152812,26.76442660101155
105600,3.2858901508152485,26.732769923868165
106400,3.2845766935497522,26.69768062217853
107200,3.2878747824579477,26.78587730682096
108000,3.288752293214202,26.809392518189917
108800,3.285820448771119,26.730906660096633
109600,3.2859799843281507,26.735171530370796
110400,3.2867398392409086,26.755494101926672
111200,3.2855670657008886,26.72413435892652
112000,3.289116747677326,26.81916510166948
112800,3.284913895651698,26.706684654205354
113600,3.2832737248390913,26.66291703253366
114400,3.2849445305764675,26.707502824012796
115200,3.2842269111424685,26.68834387619155
116000,3.2852911669760942,26.7167622213641
116800,3.28508416749537,26.711232437808548
117600,3.2854440212249756,26.720846304112733
118400,3.2824605517089367,26.641244277876392
119200,3.2858559042215347,26.731854433234048
120000,3.285281540825963,26.716505043037756
120800,3.283454481512308,26.66773696831937
121600,3.2816662713885307,26.62009206334126
122400,3.2802569922059774,26.58260334399921
123200,3.2838544584810734,26.67840558237351
124000,3.283343955874443,26.664789662559954
124800,3.286029677838087,26.736500127893954
125600,3.282590826973319,26.64471519910085
126400,3.283107403665781,26.65848279365306
127200,3.283519985154271,26.669483859426947
128000,3.285216012969613,26.71475442509087
128800,3.285262232646346,26.71598920093965
129600,3.2806208562105894,26.592277556447076
130400,3.2822591066360474,26.635878070997087
131200,3.282746097072959,26.64885264788742
132000,3.2820608988404274,26.63059915549862
132800,3.281584670767188,26.617919935913374
