step,eval_loss,eval_PPL
800,4.10545883141458,60.670575728292555
1600,3.7378208097070456,42.006350519854415
2400,3.6069408170878887,36.85313969672296
3200,3.5270365551114082,34.02299280788237
4000,3.478417504578829,32.40839533718216
4800,3.4427013117820024,31.271317755329253
5600,3.4145455677062273,30.403130123674057
6400,3.3906816225498915,29.686180145505084
7200,3.372165320441127,29.141559605036747
8000,3.3557715751230717,28.667714955246527
8800,3.34417237713933,28.337113516135354
9600,3.331212716177106,27.97224353467635
10400,3.321718068793416,27.70791379037887
11200,3.313246613368392,27.474178869108073
12000,3.306184019893408,27.280823511556612
12800,3.299044484272599,27.086744740876014
13600,3.2914099488407373,26.880737414148758
14400,3.2877481430768967,26.782485374678544
15200,3.2800523806363344,26.57716479221808
16000,3.275763077661395,26.46341141596093
16800,3.2705714348703623,26.326378856694525
17600,3.267510922625661,26.245929822267822
18400,3.2652811240404844,26.187471884018567
19200,3.2608683463186026,26.07216698604605
20000,3.258005131036043,25.99762352699336
20800,3.2543629556894302,25.903107849331004
21600,3.2512848395854235,25.823497663471255
22400,3.248646503314376,25.75545639028846
23200,3.24620309099555,25.692602011720325
24000,3.24366314150393,25.627426906079393
24800,3.240542843937874,25.547586336226974
25600,3.2401320841163397,25.537094569168577
26400,3.238347440958023,25.4915606110811
27200,3.2349034193903208,25.403918134461353
28000,3.233028430491686,25.356330696877464
28800,3.2319906912744045,25.330031086535662
29600,3.2302906066179276,25.287004474142407
30400,3.227524282410741,25.217149087409656
31200,3.227354282513261,25.212862539016776
32000,3.2248026579618454,25.14861078798425
32800,3.2225864604115486,25.09293821186243
33600,3.2219571862369776,25.077152841065583
34400,3.2208284251391888,25.04886269590665
35200,3.2180169727653265,24.97853791512576
36000,3.2177090104669333,24.970846651549305
36800,3.2167364191263914,24.946572028887424
37600,3.21574018150568,24.92173169081859
38400,3.2141952142119408,24.883258158280434
39200,3.212169112637639,24.832893189253085
40000,3.210622949525714,24.794527153559276
40800,3.2108787298202515,24.800869916159794
41600,3.209162561222911,24.758343943329937
42400,3.2078747674822807,24.72648082393772
43200,3.205599559471011,24.670286887364924
44000,3.20684165135026,24.70094868881168
44800,3.2034894078969955,24.618283729227507
45600,3.205408738926053,24.665579738901403
46400,3.203900594264269,24.628408513326576
47200,3.2010736633092165,24.558884019698795
48000,3.2010300904512405,24.557813942246693
48800,3.200738847255707,24.550662687466527
49600,3.1997914239764214,24.52741383310649
50400,3.198509717360139,24.49599702238427
51200,3.1985851377248764,24.49784458908551
52000,3.1973374020308256,24.46729681570119
52800,3.1953085996210575,24.417707825101978
53600,3.1949766036123037,24.409602589088582
54400,3.193714739754796,24.37882041934355
55200,3.193822657689452,24.381451473258956
56000,3.19188023917377,24.33413845619424
56800,3.192065441980958,24.33864562430404
57600,3.1924548111855984,24.348124188603567
58400,3.1893157437443733,24.271813619381913
59200,3.191495068371296,24.324767461390202
60000,3.188179997727275,24.244262652148137
60800,3.188076689839363,24.241758157948794
61600,3.1876558270305395,24.231557850135278
62400,3.186746906489134,24.20954329571098
63200,3.1866347566246986,24.206828350955515
64000,3.184672487899661,24.159374622460447
64800,3.185208074748516,24.172317531501342
65600,3.1857367642223835,24.185100560167825
66400,3.1843062043190002,24.15052706067443
67200,3.1839777510613203,24.142596043942106
68000,3.1829037722200155,24.11668132503754
68800,3.1813587993383408,24.079450474127526
69600,3.182252498343587,24.10097987403181
70400,3.1807406954467297,24.064571470940212
71200,3.180009849369526,24.04699039859252
72000,3.179507862776518,24.034922161110366
72800,3.1796232536435127,24.037695731635967
73600,3.178567811846733,24.01233872663787
74400,3.178087316453457,24.000803679988252
75200,3.177842589095235,23.99493074537164
76000,3.176648275926709,23.96629038978584
76800,3.1763628367334604,23.95945044743207
77600,3.1763425190001726,23.958963650653477
78400,3.176521684974432,23.963256666287872
79200,3.17512427829206,23.929793637466446
80000,3.1754389852285385,23.93732569464581
80800,3.174781145527959,23.92158394981821
81600,3.174842279404402,23.923046413678307
82400,3.173512566834688,23.89125677837905
83200,3.1728930696845055,23.876460796398092
84000,3.173681115731597,23.895283962734016
84800,3.1724978014826775,23.86702505562008
85600,3.1721290796995163,23.858226385813115
86400,3.1716748252511024,23.847391141511373
87200,3.1720279194414616,23.85581300354644
88000,3.17012289352715,23.810410321941234
88800,3.1704858504235744,23.81905404312849
89600,3.1699449233710766,23.806173156555737
90400,3.1698386054486036,23.80364226822548
91200,3.169400854036212,23.793224470571676
92000,3.168841091915965,23.779909651707804
92800,3.1679393965750933,23.758477082244674
93600,3.1680627167224884,23.761407161805547
94400,3.168053023517132,23.761176838722655
95200,3.1685955803841352,23.774072126281663
96000,3.167158327996731,23.73992732758429
96800,3.1667076498270035,23.72923067114266
97600,3.167728826403618,23.753474782337527
98400,3.165587190538645,23.702657923852346
99200,3.164718348532915,23.682073002817642
100000,3.1655276753008366,23.701247296506647
100800,3.1649687755852938,23.688004377211257
101600,3.1643439047038555,23.67320705672539
102400,3.1638920195400715,23.662511902350058
103200,3.164271606132388,23.671495579542558
104000,3.164623672142625,23.679830975766333
104800,3.1638151071965694,23.660692033092605
105600,3.1634732745587826,23.652605418536204
106400,3.1622789707034826,23.62437388256878
107200,3.1629756446927786,23.640838103797595
108000,3.162468608468771,23.62885438086062
108800,3.1623131074011326,23.625180354442243
109600,3.1616464592516422,23.60943592025963
110400,3.16200621239841,23.61793101710264
111200,3.160360524430871,23.579095236762715
112000,3.1604799181222916,23.581910600048353
112800,3.1606841925531626,23.586728273462025
113600,3.1612293031066656,23.599589152948603
114400,3.1602501273155212,23.576492316346116
115200,3.160221440717578,23.575815996690825
116000,3.159491678699851,23.55861753779381
116800,3.1592693254351616,23.553379784610055
117600,3.1595266312360764,23.55944098561743
118400,3.158824423328042,23.542903167021525
119200,3.159369271248579,23.555733963954584
120000,3.1591020226478577,23.54943956813545
120800,3.158076563850045,23.52530296580746
121600,3.158610600978136,23.537869706295123
122400,3.1578802578151226,23.520685260118466
123200,3.15836931578815,23.5321910520463
124000,3.1580825094133615,23.525442837401584
124800,3.157233402132988,23.505475690938717
125600,3.1571451630443335,23.503401680691088
126400,3.1568820402026176,23.49721821239243
127200,3.1558817625045776,23.47372622026525
128000,3.156204506754875,23.481303453124294
128800,3.1558828596025705,23.473751973257297
129600,3.155143514275551,23.456403178593668
130400,3.1550954803824425,23.455276503290197
131200,3.1554884742945433,23.464496095665808
132000,3.153914723545313,23.427597869276113
132800,3.153607666492462,23.420405364430184
133600,3.1537792328745127,23.42442386335452
134400,3.1531609147787094,23.40994459505415
135200,3.1531990710645914,23.41083784863411
136000,3.153319388628006,23.413654753059692
136800,3.152995662763715,23.406076374163355
137600,3.15324461273849,23.41190404165503
138400,3.152593605220318,23.396667676141547
139200,3.1524660047143698,23.393682439971446
140000,3.1532938573509455,23.413056980184177
140800,3.1523008327931166,23.389818779590538
141600,3.151603229343891,23.373507651344283
142400,3.1514459513127804,23.369831801153545
143200,3.151976779103279,23.382240450469457
144000,3.151575429365039,23.372857877357767
144800,3.150061795488,23.337506688998918
145600,3.151167394593358,23.36332288406695
146400,3.150570124387741,23.349372833793485
147200,3.1520361192524433,23.38362799727379
148000,3.150421818718314,23.345910246191703
148800,3.1506576258689165,23.351416027890913
149600,3.1496947705745697,23.32894281430053
150400,3.149487257003784,23.324102244333833
151200,3.1497358083724976,23.32990020238603
152000,3.1487160269171,23.306120929694796
152800,3.1489282976835966,23.311068662959592
153600,3.1491851024329662,23.31705582483802
154400,3.1485485807061195,23.30221873476546
155200,3.1493311394006014,23.32046122561601
156000,3.1480987947434187,23.291740080631207
156800,3.148826463147998,23.308694911974957
157600,3.1480376850813627,23.290316773755528
158400,3.1472177878022194,23.27122893250618
159200,3.1470451783388853,23.26721244482088
160000,3.1488066148012877,23.30823227750826
160800,3.1471888087689877,23.270554564560914
