step,eval_loss,eval_PPL
800,4.103541960939765,60.55438948555423
1600,3.7433130517601967,42.23769428111138
2400,3.606114974245429,36.8227173588463
3200,3.5366292037069798,34.35093381876954
4000,3.4915244728326797,32.8359671097274
4800,3.462868671864271,31.908380020652388
5600,3.4415561202913523,31.23552660610576
6400,3.425677701830864,30.743472700906445
7200,3.4140481650829315,30.388011287380266
8000,3.4049329832196236,30.11227762839894
8800,3.3964457884430885,29.85779033223761
9600,3.3920641597360373,29.727250777767146
10400,3.3861767016351223,29.552747030165033
11200,3.3827426955103874,29.45143676545303
12000,3.379331599920988,29.35114624691842
12800,3.375528287142515,29.239726673387306
13600,3.3733892161399126,29.177247669272596
14400,3.371562723070383,29.124004267770648
15200,3.3697045892477036,29.06993821692369
16000,3.3675414826720953,29.00712480296068
16800,3.3655891213566065,28.950547662103723
17600,3.36618060991168,28.967676645008254
18400,3.365271123126149,28.941342902802557
19200,3.362682456150651,28.866520291398498
20000,3.364142382517457,28.908694063299933
20800,3.3631788454949856,28.880852881457358
21600,3.3646253999322653,28.922660838798226
22400,3.3613330721855164,28.827594540586496
23200,3.3614079784601927,28.829753989178524
24000,3.3616686072200537,28.837268831457294
24800,3.3604346122592688,28.80170573389086
25600,3.3606820199638605,28.808832379351955
26400,3.361259911209345,28.825485562777608
27200,3.357487516477704,28.716949302426553
28000,3.358814038336277,28.755068240600412
28800,3.3558382615447044,28.66962676631849
29600,3.3585714008659124,28.74809202996163
30400,3.3567652739584446,28.696216188686332
31200,3.355446046218276,28.65838430417486
32000,3.356827285140753,28.697995730155128
32800,3.3567115161567926,28.69467358465217
33600,3.3545631859451532,28.633094120672663
34400,3.35570446588099,28.665791151176904
35200,3.3561981320381165,28.679945975726948
36000,3.3566208854317665,28.692073083425242
36800,3.3567153811454773,28.69478448945521
37600,3.353745274245739,28.609684352867472
38400,3.354448702186346,28.629816284064557
39200,3.3508264999836683,28.5263008904813
40000,3.355448365211487,28.658450762850553
40800,3.353828778490424,28.612073482699895
41600,3.354995522648096,28.645475934543278
42400,3.3523328695446253,28.56930442330406
43200,3.3537422996014357,28.60959924935947
44000,3.3500641994178295,28.504563561412954
44800,3.3527670688927174,28.581711890122175
45600,3.3487631492316723,28.46750180851327
46400,3.3528470676392317,28.583998482707667
47200,3.3473560214042664,28.42747256427837
48000,3.350344145670533,28.512544424221122
48800,3.350492164492607,28.516765129825355
49600,3.3519420959055424,28.558142473288452
50400,3.3487033881247044,28.46580060992584
51200,3.3528258837759495,28.583392969605327
52000,3.3485041335225105,28.460129233191903
52800,3.349325744435191,28.48352199450425
53600,3.348949134349823,28.472796832583153
54400,3.350504096597433,28.51710539688623
55200,3.346452357247472,28.401795279821933
56000,3.3482093643397093,28.45174130046819
56800,3.346636710688472,28.407031731176428
57600,3.347428347915411,28.429528698545216
58400,3.3467772360891104,28.411023921186885
59200,3.3472963739186525,28.425776987586502
60000,3.3488616421818733,28.47030579483542
60800,3.339798428118229,28.21343909618697
61600,3.3448302019387484,28.35576050470353
62400,3.3462281450629234,28.395427965098595
63200,3.3436863403767347,28.323343983741218
64000,3.34020016528666,28.22477576034839
64800,3.342341972514987,28.28529257362961
65600,3.3406513407826424,28.237512960691326
66400,3.3421840462833643,28.28082593667197
67200,3.340063428506255,28.22091665922981
68000,3.3430639151483774,28.305720305174344
68800,3.342962456867099,28.30284860112337
69600,3.340820513665676,28.242290386262624
70400,3.340590674430132,28.235799945737746
71200,3.3412065356969833,28.253194637071417
72000,3.3412150740623474,28.253435874199813
72800,3.343583293259144,28.32042549515666
73600,3.340733455494046,28.23983177112178
74400,3.3410448115319014,28.248625782214916
75200,3.340873220935464,28.243778999511466
76000,3.338979499414563,28.190343759089945
76800,3.3400508761405945,28.220562422187886
77600,3.337478620931506,28.148065214127673
78400,3.339172201231122,28.195776612985334
79200,3.3382861018180847,28.17080341787922
80000,3.3400146160274744,28.21953915995406
80800,3.338552648201585,28.178313244464643
81600,3.3400828894227743,28.22146586947706
82400,3.3381131421774626,28.165931427185054
83200,3.340739158913493,28.23999283518679
84000,3.3375065475702286,28.148851305952043
84800,3.340980948880315,28.2468218076727
85600,3.336470451205969,28.119701487074224
86400,3.3342391438782215,28.05702773929137
87200,3.336720395833254,28.126730733806408
88000,3.336810477077961,28.129264538842893
88800,3.335985705256462,28.106073878907804
89600,3.3364774864166975,28.119899315795692
90400,3.335860515013337,28.102555492924008
91200,3.3385537210851908,28.178343476531186
92000,3.3348244428634644,28.073454295910626
92800,3.3389993850141764,28.190904346552685
93600,3.3361527509987354,28.110769271043008
94400,3.3397928662598133,28.213282177469683
95200,3.3360645193606615,28.108289121238155
96000,3.337566213682294,28.150530888575158
96800,3.3347042687237263,28.070080795398958
97600,3.3376722503453493,28.153516035198518
98400,3.336019540205598,28.107024862576054
99200,3.3386957980692387,28.182347255003446
100000,3.3350677844136953,28.080286565053097
100800,3.339835850521922,28.21449493065021
101600,3.3359791692346334,28.105890177595754
102400,3.333966374397278,28.049375682069385
103200,3.335359562188387,28.08848096399336
104000,3.335144855082035,28.082450814904856
104800,3.335869712755084,28.10281397416058
105600,3.337610322982073,28.151772616166724
106400,3.336775792762637,28.12828891148138
107200,3.3371148500591516,28.137827630069975
108000,3.3337877187877893,28.044364951372035
108800,3.336741207167506,28.127316094692183
109600,3.33240032941103,28.00548347547059
110400,3.336787860840559,28.128628367912064
111200,3.3339844681322575,28.049883204630795
112000,3.336278021335602,28.11429093715471
112800,3.3341865204274654,28.055551320521236
113600,3.3360179867595434,28.106981199863093
114400,3.3342700731009245,28.057895534770754
115200,3.3344745729118586,28.063633955835837
116000,3.3327688965946436,28.015807280031805
116800,3.336093422025442,28.109101537436622
117600,3.3324468340724707,28.006785891282075
118400,3.335862100124359,28.10260003862977
119200,3.3317402116954327,27.987002660122467
120000,3.3355706352740526,28.094410312082978
120800,3.328253233805299,27.889582550231154
121600,3.3328396137803793,28.017788549132824
122400,3.33065902069211,27.956759716781605
123200,3.3364340718835592,28.118678529995115
124000,3.3310034591704607,27.966390759113633
124800,3.33324602432549,28.02917758800586
125600,3.3277759216725826,27.876273690596303
126400,3.331452500075102,27.97895163248156
127200,3.3273415323346853,27.864167164188164
128000,3.331602169200778,27.983139531101475
128800,3.327450130134821,27.867193315758534
129600,3.327292799949646,27.862809309951125
130400,3.32855330593884,27.897952692530993
131200,3.331798305734992,27.98862858538998
132000,3.3285254035145044,27.897174282876684
132800,3.3277139347046614,27.874545778467848
133600,3.326039556413889,27.82791229609141
134400,3.3289041854441166,27.907743229918992
135200,3.3271093275398016,27.857697722114
136000,3.3295464627444744,27.92567349738529
136800,3.3254054244607687,27.81027132165977
137600,3.33028482273221,27.9463003113963
138400,3.3269984554499388,27.854609252164508
139200,3.3310989011079073,27.969060053010338
140000,3.327369762584567,27.864953787693192
140800,3.322932545095682,27.741584837268178
141600,3.3281914088875055,27.887858332383058
142400,3.3291655015200377,27.915036924806003
143200,3.328126924112439,27.886060048093015
144000,3.32941897213459,27.92211346317997
144800,3.3274575266987085,27.86739943799656
145600,3.333191378042102,28.027645939474084
146400,3.325710603967309,27.81875974171851
147200,3.320547563955188,27.675500516877484
148000,3.322523633018136,27.730243287184386
148800,3.3229067400097847,27.740868972525035
149600,3.324556242674589,27.786665370075312
150400,3.328756431117654,27.903620044731685
151200,3.326312666758895,27.835513424745578
152000,3.3213120866566896,27.696667155454932
152800,3.3215791769325733,27.704065653916057
153600,3.3215746842324734,27.70394118813712
154400,3.322168242186308,27.720389963949835
155200,3.3241646979004145,27.775787776129416
156000,3.3256511483341455,27.81710580891254
156800,3.322484230622649,27.729150670697432
157600,3.3233659490942955,27.75361075691711
158400,3.325042175129056,27.800171093749007
159200,3.3224757499992847,27.72891551121153
160000,3.3258708845824003,27.82321890699032
