step,eval_loss,eval_PPL
80,6.896430246531963,988.7388543291063
160,6.07061030715704,432.9448302888803
240,5.620875488966703,276.1310271086731
320,5.275387521833181,195.46620926129427
400,5.0368832387030125,153.98931835902843
480,4.784714013338089,119.66713498522746
560,4.556552819907665,95.25455362090054
640,4.389306593686342,80.58452178679312
720,4.273282960057259,71.75682413820876
800,4.175075236707926,65.04473322852273
880,4.104488704353571,60.611746101691836
960,4.044828712940216,57.10140446476039
1040,3.996521685272455,54.40857038376897
1120,3.952182376757264,52.04883314037126
1200,3.9113661143928766,49.96716623352062
1280,3.877729633823037,48.31439907972886
1360,3.8484695367515087,46.92119708364621
1440,3.819333666935563,45.57383085084739
1520,3.7962360996752977,44.53324993320449
1600,3.774660762399435,43.58272090997569
1680,3.754598032683134,42.717045502863236
1760,3.736758438870311,41.961747894563636
1840,3.7224787902086973,41.36680676199758
1920,3.7054205127060413,40.6671447728735
2000,3.6888123713433743,39.99731677917747
2080,3.6774917282164097,39.54707475299438
2160,3.6636376846581697,39.0029656153615
2240,3.651013044640422,38.51366235242816
2320,3.6410068050026894,38.13020708967193
2400,3.631909629330039,37.784902925069886
2480,3.622513208538294,37.431522931241076
2560,3.6136065423488617,37.09961315050291
2640,3.6033437624573708,36.7208150720565
2720,3.5947055630385876,36.40497943816741
2800,3.5856405049562454,36.07645747013033
2880,3.577706839889288,35.79137132410639
2960,3.5714654624462128,35.568679541111834
3040,3.565579380840063,35.359934339038105
3120,3.5569918919354677,35.05758137965813
3200,3.5498148538172245,34.80687253140737
3280,3.5457985252141953,34.66735705122671
3360,3.5373542346060276,34.37584833800603
3440,3.533614857122302,34.24754410323609
3520,3.528070190921426,34.05817837300992
3600,3.5243541188538074,33.931850594622006
3680,3.5183607526123524,33.72909279456387
3760,3.5112098176032305,33.48875857540491
3840,3.5077120177447796,33.371826222602095
3920,3.502258352935314,33.19032284745207
4000,3.4984285961836576,33.063455075854286
4080,3.492614172399044,32.87176795138621
4160,3.4892463367432356,32.76124745111402
4240,3.484940918162465,32.620499773856764
4320,3.481669895350933,32.51397169784014
4400,3.4774614460766315,32.377425821970604
4480,3.4744461979717016,32.2799468855618
4560,3.471997419372201,32.200997147102356
4640,3.466908812522888,32.03755513122502
4720,3.4629043638706207,31.909518915079282
4800,3.458439962938428,31.767379548728886
4880,3.4554838724434376,31.673610962490223
4960,3.452191010117531,31.569485651468707
5040,3.4505250100046396,31.516934671933214
5120,3.446201290935278,31.380958473759243
5200,3.4436538480222225,31.30111900990485
5280,3.4414562229067087,31.23240641454193
5360,3.438952386379242,31.15430339392208
5440,3.4348319955170155,31.026199587017864
5520,3.4326099641621113,30.957334936752552
5600,3.4314386304467916,30.921094795397924
5680,3.4297617468982935,30.869287170051273
5760,3.4236429166048765,30.680979938096172
5840,3.4229794703423977,30.660631507418575
5920,3.41899960488081,30.538848819155444
6000,3.4169355612248182,30.475880309220976
6080,3.415394216775894,30.42894266311307
6160,3.4132602848112583,30.364078602074883
6240,3.4093499649316072,30.245577182115483
6320,3.407214216887951,30.181049182122667
6400,3.406833700835705,30.169566993152394
6480,3.4047035723924637,30.10537033821441
6560,3.401788868010044,30.017749839312987
6640,3.39950417727232,29.949246848160204
6720,3.3986544385552406,29.92380862301901
6800,3.3949662689119577,29.81364781119792
6880,3.392956068739295,29.753776607932867
6960,3.3915796168148518,29.71285013798226
7040,3.389925664290786,29.66374711272931
7120,3.3875302132219076,29.59277409813106
7200,3.387425146996975,29.589665060401572
7280,3.3860881701111794,29.55013079624505
7360,3.3838646933436394,29.48449975852479
7440,3.3812781516462564,29.40833541406217
7520,3.3806560523808002,29.390046199646054
7600,3.3775143828243017,29.297857275630605
7680,3.3775078784674406,29.297666712531363
7760,3.3758746311068535,29.249855430155172
7840,3.3731944132596254,29.171564410963285
7920,3.371842870488763,29.132164425349316
